osm_id,osm_type,name,category,amenity,lat,lon,postcode,street,cuisine,website
395959556,way,New Road Hotel,Hotel,hotel,51.5175509,-0.0627685,E1 1HJ,New Road,,
395988684,way,The Brownswood,Pub,pub,51.5639626,-0.0927357,N4 2EX,Green Lanes,,
395988686,way,Atlantic,Fast Food,fast_food,51.5641182,-0.0928117,N4 2EX,Green Lanes,fish_and_chips,
395988687,way,Dream Cafe,Coffee Shop,cafe,51.5641734,-0.0928455,N4 2EX,Green Lanes,,
396000266,way,Bayte & Bean,Coffee Shop,cafe,51.5516221,-0.0515888,E5 0RN,Lower Clapton Road,,
396000267,way,Olive & Lime,Restaurant,restaurant,51.5516662,-0.0516146,E5 0RN,Lower Clapton Road,,https://oliveandlime.co.uk/
396742834,way,Yurt Café,Coffee Shop,cafe,51.512133,-0.0408539,E14 8DS,Butcher Row,,https://yurtcafe.london/
397057753,way,Pret A Manger,Fast Food,fast_food,51.5183645,-0.0826776,EC2M 7PY,Liverpool Street,sandwich,
397058662,way,Pizza GoGo,Fast Food,fast_food,51.5551207,-0.0892844,N16 9EH,Green Lanes,pizza,https://www.pizzagogo.co.uk/stores/stoke-newington
397174707,way,Rosona Spice,Restaurant,restaurant,51.4652934,-0.2594321,SW14 8DS,Upper Richmond Road West,,
397429638,way,The Weavers Arms,Pub,pub,51.5494489,-0.0868495,N1 4RG,Newington Green Road,,
397628362,way,Farr's School of Dancing,Bar,bar,51.5463695,-0.0738998,E8 3DF,Dalston Lane,,
397628363,way,Premier Inn,Hotel,hotel,51.5463952,-0.073257,E8 3DF,Dalston Lane,,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-hackney.html
397640224,way,Cafe Oto,Coffee Shop,cafe,51.5469448,-0.0747012,E8 3DL,Ashwin Street,,
397764402,way,Wings of East,Fast Food,fast_food,51.5146587,-0.0569883,E1 2PS,Commercial Road,,
397856265,way,Rochelle Canteen,Restaurant,restaurant,51.5256153,-0.0741668,,,,https://arnoldandhenderson.com/rochelle-canteen/
397868797,way,Bar 512,Bar,bar,51.5440237,-0.0757621,E8 4AE,Kingsland Road,,
397868799,way,Dead Good,Coffee Shop,cafe,51.5438829,-0.0757743,E8 4AE,Kingsland Road,coffee_shop,https://www.deadgoodcoffee.co.uk/
398309785,way,Richmond Hill Hotel,Hotel,hotel,51.4518157,-0.2971968,TW10 6RW,Richmond Hill,,
398332993,way,Green House Cafe,Coffee Shop,cafe,51.5319304,-0.1696956,,,,
399129119,way,Camia,Coffee Shop,cafe,51.562083,-0.0762999,N16 0AR,Stoke Newington Church Street,sandwich,
399129120,way,Rasa,Restaurant,restaurant,51.5620852,-0.0763724,N16 0AR,Stoke Newington Church Street,indian,
399129124,way,Zia Lucia,Restaurant,restaurant,51.5620921,-0.0766088,N16 0AR,Stoke Newington Church Street,pizza,
399129126,way,Escocesa,Restaurant,restaurant,51.5620993,-0.0768555,N16 0AR,Stoke Newington Church Street,tapas,https://www.escocesa.co.uk/
399274691,way,Today Bread,Coffee Shop,cafe,51.5523719,-0.05287,E5 0NP,Lower Clapton Road,coffee_shop;sandwich,
399277085,way,Kebab Hall,Fast Food,fast_food,51.5519412,-0.0524688,E5 0NP,Lower Clapton Road,kebab,
399281247,way,R & B,Restaurant,restaurant,51.5499645,-0.0548662,,Clarence Road,caribbean,
399453562,way,Kebab Fellas,Fast Food,fast_food,51.5490869,-0.0594722,,Amhurst Road,kebab,
399453564,way,Dixy Chicken,Fast Food,fast_food,51.5491308,-0.0595423,,Amhurst Road,chicken,
399947859,way,KFC,Fast Food,fast_food,51.5931953,0.2140543,,,chicken,
400207221,way,Grange Fitzrovia Hotel,Hotel,hotel,51.5217453,-0.1425373,W1W 5NB,Bolsover Street,,
400735302,way,The Golden Hind,Restaurant,restaurant,51.5179797,-0.1509662,W1U 2PN,Marylebone Lane,fish_and_chips,https://www.goldenhindrestaurant.com/
400790734,way,The Log Cabin,Coffee Shop,cafe,51.5777128,0.0102935,,Whipps Cross Road,,
400864452,way,Travelodge,Hotel,hotel,51.6548546,-0.3976548,WD18 0PA,Market Street,,https://www.travelodge.co.uk/hotels/320/Watford-Central-hotel
401113123,way,The Cart,Pub,pub,51.6276133,-0.0451022,,,,
401781493,way,Sahtain Cafe,Coffee Shop,cafe,51.4450549,-0.3320614,TW1 4AW,Heath Road,coffee_shop;lebanese;bakery,
401781497,way,Kokoro,Restaurant,restaurant,51.4451585,-0.3313416,TW1 4AW,Heath Road,japanese,
401973264,way,The Landseer,Pub,pub,51.5629614,-0.1227899,,,,
403628004,way,McDonald's,Fast Food,fast_food,51.4445574,-0.0179337,SE6 2AW,Plassy Road,burger,
404333781,way,Jaunty Coffee,Coffee Shop,cafe,51.5877006,-0.0369131,E17 6HF,Forest Road,,https://jaunty.coffee/
404333920,way,Forest Wines,Bar,bar,51.5877328,-0.0366448,E17 6HE,Forest Road,,
404488197,way,"MR PORTER Steakhouse, Bar & Lounge London",Restaurant,restaurant,51.5055943,-0.1501225,W1K 1BE,Park Lane,fine_dining,https://www.mrportersteakhouse.com/london
404612370,way,Mousetail,Coffee Shop,cafe,51.5196195,-0.0587095,E1 1BY,Whitechapel Road,coffee_shop,https://www.mousetailcoffee.com/
404613968,way,Nando's,Restaurant,restaurant,51.5203445,-0.0554718,E1 4TP,Mile End Road,chicken;portuguese,https://www.nandos.co.uk/restaurants/whitechapel
405915943,way,Prince of Wales,Pub,pub,51.5932039,-0.0367329,E17 6BD,St Andrews Road,,
406074332,way,The Windmill,Pub,pub,51.5586527,0.2390323,,,,https://www.greeneking.co.uk/pubs/essex/windmill
406123934,way,The Galley,Coffee Shop,cafe,51.5966436,-0.0068205,E17 4HD,Fulbourne Road,,
406509621,way,Laksha Bay,Restaurant,restaurant,51.5055031,-0.0579501,E1W 2RW,Wapping Lane,indian,
406567957,way,Phoenix,Restaurant,restaurant,51.5958199,-0.0347101,E17 5RG,Higham Hill Road,chinese,
406567958,way,Rose Hill Cafe,Coffee Shop,cafe,51.5955826,-0.0347119,E17 5RQ,Higham Hill Road,,
406900509,way,Food Express,Fast Food,fast_food,51.5963296,-0.0352355,E17 5RG,Higham Hill Road,,
407503594,way,Beefeater,Restaurant,restaurant,51.5425568,-0.4899193,UB8 2YF,Riverside Way,,https://www.beefeater.co.uk/en-gb/locations/greater-london/uxbridge?cid=GLBC_40537120
407503595,way,Premier Inn,Hotel,hotel,51.5423498,-0.4902893,UB8 2YF,Riverside Way,,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-uxbridge.html
407831281,way,Amuse Bouche Claude's Kitchen,Restaurant,restaurant,51.4751253,-0.2005312,SW6 4JA,Parsons Green Lane,,
407868651,way,The Spencer Arms,Pub,pub,51.4682418,-0.2280072,SW15 1HJ,Lower Richmond Road,,
408113131,way,Bangalore Brasserie,Restaurant,restaurant,51.5489841,-0.1296973,N7 0BL,Brecknock Road,indian,
408226105,way,The Widows Son,Pub,pub,51.522205,-0.0179743,E3 3PJ,Devons Road,,
408737219,way,Caterham Arms,Pub,pub,51.2881704,-0.098154,CR3 5NF,Coulsdon Road,,
409020835,way,The Commongate Hotel,Hotel,guest_house,51.5763801,-0.0296588,E17 8DQ,Markhouse Road,,https://www.commongatehotel.co.uk/
409158301,way,Costa,Coffee Shop,cafe,51.4859852,0.2788215,RM20 1WN,Lakeside Retail Park,coffee_shop,https://www.costa.co.uk/
409158302,way,Subway,Fast Food,fast_food,51.4861021,0.2787325,RM20 1WN,Lakeside Retail Park,sandwich,
409244390,way,Haydons Café,Coffee Shop,cafe,51.4271626,-0.1905434,SW19 8LA,Haydons Road,,
409244410,way,McChina Eating,Restaurant,restaurant,51.4272067,-0.1905513,SW19 8LA,Haydons Road,chinese,
409316355,way,The Washington,Pub,pub,51.5456964,-0.1628229,NW3 4UE,England's Lane,,
409334180,way,The Old George,Pub,pub,51.5270282,-0.0607586,E2 0AN,Bethnal Green Road,,https://www.crafted-social.co.uk/old-george-bethnal-green
409575842,way,The Lakeside Diner,Coffee Shop,cafe,51.578021,0.0097052,,,,
410221454,way,Pavilion Cafe,Coffee Shop,cafe,51.5555555,-0.2291601,NW2 6BH,,,
410303592,way,Bucci,Restaurant,restaurant,51.4414896,-0.1541506,SW12 9BE,Balham High Road,italian,
410303593,way,Ega Alter,Bar,bar,51.4418149,-0.1538787,,Balham High Road,caribbean,
410303605,way,Spicy Noodles Cafe,Coffee Shop,cafe,51.4418568,-0.1538407,SW12 9BE,Balham High Road,,
410303607,way,The Rabbit Hole,Pub,pub,51.4218378,-0.1298091,SW16 5NJ,Greyhound Lane,,
410303608,way,The Honest Italian,Restaurant,restaurant,51.4419989,-0.1536983,SW12 9AZ,Balham High Road,pizza,
411359426,way,The Haggerston,Pub,pub,51.5423061,-0.0758309,E8 4AA,Kingsland Road,,
411359430,way,Ellie's,Bar,bar,51.5420777,-0.0758623,E8 4AA,Kingsland Road,,
411460212,way,Cathay Chief,Fast Food,fast_food,51.4965943,-0.3253049,W7 2DG,Boston Road,chinese,
411460218,way,Hilton Syon Park,Hotel,hotel,51.4796473,-0.3149288,TW8 8JF,Park Road,,https://www.hilton.com/en/hotels/lhrsphi-hilton-london-syon-park/
411460219,way,Manners Cafe,Coffee Shop,cafe,51.4967402,-0.3254449,W7 2DG,Boston Road,,
411460222,way,Nepal Authentic Dining,Restaurant,restaurant,51.4973241,-0.3259087,,Boston Road,indian,https://nepalrestaurant.co.uk/
411460223,way,no 6 coffee,Coffee Shop,cafe,51.496488,-0.325241,W7 2DG,Boston Road,coffee_shop,
411460229,way,The Town Wharf,Pub,pub,51.4692381,-0.3222953,,,,
411460230,way,The Windmill Tearoom,Coffee Shop,cafe,51.4377746,-0.231706,SW19 5NQ,Windmill Road,,
411799022,way,The Rose & Crown,Pub,pub,51.4854969,-0.2885305,TW9 3AH,Kew Green,,https://thecricketerskew.com/
412076101,way,East London Brewery,Pub,pub,51.5954164,-0.0417001,E17 5RB,Lockwood Way,,https://www.wildcardbrewery.co.uk/
413193939,way,Sir Sidney Smith,Pub,pub,51.5099253,-0.0684047,E1 8JP,Dock Street,,
413304152,way,The Rusty Bike,Pub,pub,51.5252563,-0.0326205,E3 4PH,Mile End Road,thai,https://rustybike.pub/rusty-bike-pub-mile-end/
413367881,way,Hope & Anchor,Pub,pub,51.5093208,-0.0118683,E14 0EY,Newby Place,,
413391983,way,Nando's,Restaurant,restaurant,51.4873087,0.275878,RM20 1WN,Lakeside Retail Park,chicken;portuguese,https://www.nandos.co.uk/restaurants/thurrock
413946519,way,Thyme at the Tavern,Pub,pub,51.3917298,-0.5026719,KT16 8AA,London Street,,https://www.thymetavern.co.uk
414096954,way,Rosa's Thai Cafe,Restaurant,restaurant,51.5202137,-0.0737799,E1 6QR,Hanbury Street,thai,https://rosasthaicafe.com/
414133730,way,Bagel buzz,Fast Food,fast_food,51.5237286,-0.0775078,E1 6LG,Shoreditch High Street,,
414367986,way,Grab and Go,Fast Food,fast_food,51.591435,-0.0400199,,,,
414723407,way,Calcutta,Restaurant,restaurant,51.3897319,0.0714593,BR5 1DG,Queensway,indian,http://thaimoom.co.uk/
415121257,way,KFC,Fast Food,fast_food,51.525287,-0.2813251,W3 0PA,Kendal Avenue,chicken,
415121359,way,Costa,Coffee Shop,cafe,51.5253555,-0.2813292,W3 0PA,Kendal Avenue,coffee_shop,
416068944,way,The Gatehouse,Pub,pub,51.5714136,-0.1500596,N6 4BD,North Road,,https://thegatehousen6.com/
416211544,way,Ibis,Hotel,hotel,51.5337569,0.0720323,IG11 7BA,Highbridge Road,,
416213523,way,Ibis Budget,Hotel,hotel,51.5350873,0.0709448,IG11 7BA,Highbridge Road,,
416213528,way,Premier Inn,Hotel,hotel,51.5342003,0.0717225,IG11 7BA,Highbridge Road,,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-barking.html
416439002,way,The DC Lion,Pub,pub,51.5453097,-0.0549162,E8 1HE,Mare Street,,
416458387,way,One Over The Ait,Pub,pub,51.4879358,-0.2883958,TW8 0FJ,Kew Bridge Road,,https://www.oneovertheait.co.uk/
416601700,way,Greggs,Fast Food,fast_food,51.5318579,-0.1246818,,,sandwich;bakery,
416601704,way,Nero Express,Coffee Shop,cafe,51.5320182,-0.1244877,,,coffee_shop,https://www.caffenero.com/uk/stores/kings-cross-central
416601706,way,Giraffe Stop,Fast Food,fast_food,51.5314955,-0.1247773,,,international;burger,
416601717,way,Pasty Shop,Fast Food,fast_food,51.5319661,-0.1243777,,,,
416601719,way,Costa,Coffee Shop,cafe,51.5313457,-0.1246784,,,coffee_shop,
416601721,way,Pret A Manger,Fast Food,fast_food,51.5315815,-0.1246645,N1C 4AP,,sandwich,
416601724,way,Starbucks,Coffee Shop,cafe,51.5313045,-0.1244484,,,coffee_shop,https://www.starbucks.com/store-locator/store/87135/kings-cross-station-concour-euston-road-london-eng-n-1-9-al-gb
416601731,way,The Parcel Yard,Pub,pub,51.5324696,-0.1238357,N1C 4AH,"Shared Service Yard, Goods Yard",,https://www.parcelyard.co.uk/
416601738,way,Upper Crust,Fast Food,fast_food,51.5319236,-0.1244054,,,sandwich,
416601746,way,Wasabi,Fast Food,fast_food,51.5319454,-0.1245165,,,japanese,
416601750,way,LEON,Fast Food,fast_food,51.5313709,-0.1238425,,,burger;sandwich,https://leon.co/restaurants/kings-cross-station/
416837032,way,O' Cha Thai,Restaurant,restaurant,51.6007253,-0.0189286,E17 5DN,Billet Road,thai,
417312393,way,Pizza Hut Delivery,Fast Food,fast_food,51.5416501,0.0843424,,,pizza,https://www.pizzahut.co.uk/huts/uk-1/536-barking-halal/
417399362,way,Travelodge,Hotel,hotel,51.484403,0.2809761,RM20 2AB,West Thurrock Way,,https://www.travelodge.co.uk/hotels/627/Thurrock-Lakeside-hotel
418075242,way,Blue Posts,Pub,pub,51.5068767,-0.1404741,SW1A 1RP,Bennet Street,,https://www.greeneking.co.uk/pubs/greater-london/blue-posts-st-james-s
418362421,way,The Stafford,Hotel,hotel,51.5058734,-0.1400734,,,,
418362424,way,St James's Hotel and Club,Hotel,hotel,51.5061184,-0.1403163,,,,
418385090,way,The White Horse and Bower,Pub,pub,51.4950272,-0.1308568,SW1P 2EE,Horseferry Road,,
419555524,way,Bluebell Bistro,Coffee Shop,cafe,51.5581601,-0.1194156,,,,https://bluebellbistro.com/
420120040,way,QIMA CAFE,Coffee Shop,cafe,51.5239288,-0.1398606,W1T 5LT,Warren Street,,
420411262,way,Brunch & Crunch,Coffee Shop,cafe,51.5238059,-0.1405671,W1T 5LX,Warren Street,,
420411263,way,Fitzroy Hotel,Hotel,hotel,51.5237295,-0.1404285,,Fitzroy Street,,
420411266,way,Ohho Cafe,Coffee Shop,cafe,51.523752,-0.1408004,W1T 5LZ,Warren Street,,
420411288,way,Smuggler's Tavern,Pub,pub,51.5236793,-0.1410207,,Warren Street,,https://thesmugglerstavern.co.uk/
420411289,way,Urban Baristas,Coffee Shop,cafe,51.5237671,-0.1407088,,,coffee_shop,
420499131,way,Sollip,Restaurant,restaurant,51.5024831,-0.0847018,,Snowsfields,,https://www.crestnicholson.com/snowsfieldsyard/
420501808,way,The Wentworth Arms,Pub,pub,51.5245457,-0.0336801,E3 4SR,Eric Street,,https://wentworthmileend.co.uk/
420644092,way,Ye Olde Mitre,Pub,pub,51.5184292,-0.1073989,EC1N 6SJ,Ely Court,,https://www.yeoldemitreholborn.co.uk/
420908101,way,Al-Kouther Food,Coffee Shop,cafe,51.5195947,-0.1090298,,Greville Street,mediterranean,
420908114,way,Dukan 41,Fast Food,fast_food,51.5193015,-0.1089876,EC1N 8PJ,Greville Street,middleeastern,
420908116,way,Moz,Restaurant,restaurant,51.5193551,-0.1088572,,,,
421258894,way,Chequers,Pub,pub,51.5075416,-0.1377677,SW1Y 6DB,Duke Street St James's,,
421258897,way,Duke's Caffé,Coffee Shop,cafe,51.5071068,-0.1373815,,Duke Street St James's,,
421365974,way,Brew Garden,Coffee Shop,cafe,51.5179915,-0.111377,WC1V 7PX,High Holborn,,
421365986,way,McDonald's,Fast Food,fast_food,51.5178952,-0.1107584,EC1N 2LL,Holborn,burger,
421386547,way,Caffè Nero,Coffee Shop,cafe,51.5179516,-0.1116931,WC1V 7PX,High Holborn,coffee_shop,https://www.caffenero.com/uk/stores/high-holborn
421386550,way,Chilango,Fast Food,fast_food,51.5179497,-0.1138932,WC2A 1AA,Chancery Lane,mexican,https://www.chilango.co.uk/
421386551,way,Costa,Coffee Shop,cafe,51.5181069,-0.1130294,,,coffee_shop,https://www.costa.co.uk/
421483573,way,Premier Inn Chessington,Hotel,hotel,51.3463868,-0.3158891,,,,https://www.premierinn.com/gb/en/hotels/england/greater-london/chessington/chessington.html
421506999,way,Chessington Azteca Hotel,Hotel,hotel,51.3498972,-0.3166978,KT9 2NE,Leatherhead Road,,
421566584,way,Old Nick,Pub,pub,51.519107,-0.1162953,WC1R 4PZ,Sandland Street,,https://www.oldnickholborn.co.uk/
421685649,way,Woodys Hill,Fast Food,fast_food,51.5708365,-0.1157242,N4 4AU,Crouch Hill,kebab,
421698946,way,Hanna Maria,Restaurant,restaurant,51.5683322,-0.1098151,,Stroud Green Road,italian,
421792158,way,The Beehive,Pub,pub,51.4848236,-0.1183442,SE11 5JA,Durham Street,pub,https://www.thebeehivepub.co.uk
421836525,way,Mao Magic,Fast Food,fast_food,51.5188066,-0.1169749,WC1R 4NA,Red Lion Street,chinese,
421875088,way,Eggs & Bread,Coffee Shop,cafe,51.5857599,-0.0016713,E17 3NU,Wood Street,,
421876713,way,Tandoori Night,Restaurant,restaurant,51.5850594,-0.0012556,E17 3NT,Wood Street,indian,
421882344,way,Beiriso,Restaurant,restaurant,51.5184582,-0.1190622,,,japanese;italian,
421882351,way,Lexpress Coffee,Coffee Shop,cafe,51.5185509,-0.1190975,,Procter Street,,
421882353,way,The Bountiful Cow,Pub,pub,51.5186421,-0.1183508,WC1R 4AP,Eagle Street,steak_house,
421882356,way,The Square Pig and Pen,Pub,pub,51.5187444,-0.1191411,WC1V 6NX,Procter Street,,http://www.capitalpubcompany.com/our-pubs/the-square-pig/
421929650,way,The Sultan,Restaurant,restaurant,51.5845444,-0.0008537,E17 3NT,Wood Street,indian,http://www.the-sultan.co.uk/
422066659,way,The General Roy,Pub,pub,51.4379592,-0.411389,,,,
422151779,way,Coffee House,Coffee Shop,cafe,51.5191875,-0.0614337,E1 1DG,Court Street,,
422151781,way,Whitechapel Fried Chicken,Fast Food,fast_food,51.5190128,-0.0613542,E1 1DB,Whitechapel Road,,
422151783,way,Bagels / Waffles,Fast Food,fast_food,51.5192234,-0.0612729,E1 1DG,Court Street,,
422151786,way,Eat Max Food,Fast Food,fast_food,51.5191396,-0.0612261,E1 1DG,Court Street,,
422434399,way,The Goldsmith Arms,Pub,pub,51.4133245,-0.0519242,SE20 7TJ,Croydon Road,local,https://goldsmithsarms.com/
422437719,way,The Moon & Stars,Pub,pub,51.4126201,-0.0510605,SE20 7QS,High Street,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-moon--stars-penge
422487500,way,Ostello dei Padri Scalabriniani,Hotel,hostel,51.4768079,-0.1182144,SW9 0LA,Clapham Road,,http://www.scalabrinilondon.co.uk/new-page.aspx
422540662,way,Machellaio,Restaurant,restaurant,51.5202815,-0.1309503,WC1E 7DQ,Store Street,,
422540663,way,Teo HotPot,Restaurant,restaurant,51.519722,-0.1314353,WC1E 7QB,Store Street,hotpot,
422540670,way,Pentole & Padelle,Restaurant,restaurant,51.5199133,-0.1309852,WC1E 7BS,Store Street,,
422540674,way,Staunton Hotel,Hotel,hotel,51.5201881,-0.1303817,WC1E 6HE,Gower Street,,https://www.stauntonhotel.com/
422540678,way,The College Arms,Pub,pub,51.5199129,-0.1318718,WC1E 7DH,Store Street,,https://www.crafted-social.co.uk/college-arms-bloomsbury
422540679,way,The Life Goddess,Restaurant,restaurant,51.5197483,-0.1313762,WC1E 7BS,Store Street,greek,https://www.thelifegoddess.com/
422540681,way,The Rising Sun,Pub,pub,51.5191866,-0.1332007,W1T 2ED,Tottenham Court Road,,https://www.greeneking.co.uk/pubs/greater-london/rising-sun
422638153,way,Lupita,Restaurant,restaurant,51.5178453,-0.0737293,E1 6LT,Commercial Street,mexican,https://www.lupita.co.uk/
422640130,way,Poncho Khana,Fast Food,fast_food,51.5190974,-0.0610217,E1 1DB,Whitechapel Road,bangladeshi,
422640131,way,Greggs,Fast Food,fast_food,51.5191132,-0.0609479,E1 1DB,Whitechapel Road,sandwich;bakery,
422640133,way,Feast & Mishti,Restaurant,restaurant,51.5191512,-0.0608184,E1 1DB,Whitechapel Road,,
422640475,way,Alauddin Sweets,Fast Food,fast_food,51.5190839,-0.0610844,E1 1DB,Whitechapel Road,,
422649963,way,Cafe Classic,Coffee Shop,cafe,51.5145742,-0.0610486,E1 2JY,Commercial Road,,
422666464,way,Turner's Old Star,Pub,pub,51.5053795,-0.0594127,E1W 2QG,Watts Street,,
422986678,way,The Pilgrim,Pub,pub,51.4867311,-0.1138523,SE11 5QU,Kennington Lane,,
423437081,way,Costa,Coffee Shop,cafe,51.4282628,-0.3551686,TW12 1NL,High Street,coffee_shop,
423437090,way,Black Olive,Restaurant,restaurant,51.4279138,-0.3554689,TW12 1NL,High Street,mediterranean,https://www.blackolive.uk
423642129,way,Benton's,Coffee Shop,cafe,51.4289034,-0.354133,TW12 1NT,High Street,,
423650545,way,The Beech House,Pub,pub,51.4275286,-0.3550427,TW12 1NY,High Street,,
423681608,way,Chow Chow,Restaurant,restaurant,51.4287826,-0.3533925,TW12 1JG,"New Broadway, Hampton Road",oriental,
423864232,way,Best Kebab,Fast Food,fast_food,51.4290813,-0.3536961,TW12 1JW,"The Parade, Hampton Road",kebab,
424202406,way,Gresham Hotel,Hotel,hotel,51.5184075,-0.127921,WC1B 3QJ,Bloomsbury Street,,
424202429,way,Morgan Hotel,Hotel,hotel,51.5180859,-0.1275362,WC1B 3QJ,Bloomsbury Street,,https://www.morganhotel.co.uk/
424227055,way,Will Perrin Court,Hotel,hostel,51.5323954,0.1922057,,,,
424274475,way,Picnic To Korea,Restaurant,restaurant,51.5175751,-0.12726,WC1B 3QA,Bloomsbury Street,korean,
424274480,way,Munchkin's Fish n Chips,Fast Food,fast_food,51.5177708,-0.1271301,WC1B 3PP,Great Russell Street,fish_and_chips,
424281013,way,Salt & Pepper,Coffee Shop,cafe,51.5171852,-0.1274026,WC1B 3QE,Bloomsbury Street,,
424297804,way,Black Sheep Coffee,Coffee Shop,cafe,51.5198914,-0.1340616,W1T 2PD,Goodge Street,coffee_shop,https://blacksheepcoffee.co.uk/blogs/locations/goodge-street
424560490,way,Cheshire Hotel,Hotel,hotel,51.5175042,-0.1295467,WC1B 3NA,Great Russell Street,,https://www.cheshirehotellondon.com/
424560494,way,Turpan,Restaurant,restaurant,51.5175684,-0.1293855,,Great Russell Street,asian,https://www.turpanuyghur.com/
424560502,way,Uzumaki,Restaurant,restaurant,51.5176007,-0.1292989,WC1B 3NA,Great Russell Street,japanese,https://www.uzumakilondon.com/
424600552,way,Black Sheep Coffee,Coffee Shop,cafe,51.5148837,-0.0975931,EC2V 6AA,Cheapside,coffee_shop,https://blacksheepcoffee.co.uk/blogs/locations/st-pauls
424790398,way,The Surrey Docks,Pub,pub,51.4930717,-0.0463704,SE16 2LW,Lower Road,,
424811780,way,Mego,Coffee Shop,cafe,51.5844101,-0.0230322,E17 7BH,High Street,,
424811785,way,Chaudhry Kebabish,Fast Food,fast_food,51.5840961,-0.0227936,E17 7JH,High Street,,
424811789,way,Roosters Spot,Fast Food,fast_food,51.5841589,-0.0225161,E17 7JH,High Street,,
424815831,way,Hello Boba,Coffee Shop,cafe,51.4920625,-0.0455582,,,bubble_tea,
424816907,way,Ma Po,Restaurant,restaurant,51.4921488,-0.0457771,SE16 2UN,Lower Road,chinese,
424818181,way,La Cigale,Coffee Shop,cafe,51.4922257,-0.0459036,SE16 2UN,Lower Road,,
424819705,way,Domino's,Fast Food,fast_food,51.4922964,-0.045996,SE16 2UN,Lower Road,pizza,
424839907,way,ThongLor,Restaurant,restaurant,51.5171912,-0.1298198,WC1B 3NH,Great Russell Street,thai,
424839908,way,Elwin London WC1,Coffee Shop,cafe,51.5172311,-0.1295965,,,,
424839911,way,Sb Seoul Bakery,Restaurant,restaurant,51.5172449,-0.1295327,,,,
424839912,way,Pho Husons,Restaurant,restaurant,51.5171991,-0.1297365,WC1B 3NH,Great Russell Street,vietnamese;pho,
424839913,way,Catopia,Fast Food,fast_food,51.5171579,-0.1299769,,Great Russell Street,korean,
425003585,way,The Lighthouse,Pub,pub,51.4726075,-0.1625978,SW11 4LR,Battersea Park Road,,https://www.thelighthousebattersea.com/
425013536,way,The Salad Project,Restaurant,restaurant,51.5174992,-0.1317501,W1T 1BJ,Tottenham Court Road,salad,
425013565,way,Popeyes,Fast Food,fast_food,51.5172647,-0.1314618,W1T 1AZ,Tottenham Court Road,chicken,
425013582,way,Wasabi,Fast Food,fast_food,51.5171624,-0.1313583,W1T 1BE,Tottenham Court Road,japanese,
425222124,way,Sandwich Sandwich,Fast Food,fast_food,51.5182108,-0.1323616,W1T 1BJ,Tottenham Court Road,sandwich,https://sandwichsandwich.co.uk/locations/tottenham-court-road/
425263682,way,Costa,Coffee Shop,cafe,51.5143799,-0.1564416,W1H 7EH,Bryanston Street,coffee_shop,https://www.costa.co.uk/
425411529,way,The Fish and Chicken Shop,Fast Food,fast_food,51.5116658,-0.0567389,E1 2QE,Watney Street,fish_and_chips,http://thefishandchickenshop.com/
425428373,way,Poke House,Fast Food,fast_food,51.5179602,-0.1339045,W1T 1DE,Percy Street,poke,
425428374,way,Eggslut,Fast Food,fast_food,51.5185319,-0.1325527,W1T 1DY,Percy Street,burger,https://www.eggslut.uk/
425428379,way,Chettinad,Restaurant,restaurant,51.5184205,-0.1327838,W1T 1DT,Percy Street,indian,https://www.chettinadrestaurant.com/
425428388,way,Elysée,Restaurant,restaurant,51.5183087,-0.1330166,W1T 1DP,Percy Street,greek,https://www.elyseerestaurant.com/
425428410,way,Sagar,Restaurant,restaurant,51.5184551,-0.1327086,W1T 1DU,Percy Street,indian,http://www.sagarveg.co.uk/
425428416,way,The House of Ho,Restaurant,restaurant,51.517924,-0.1341442,W1T 1DB,Percy Street,vietnamese,
425651096,way,Ugly Dumpling,Restaurant,restaurant,51.5177452,-0.1345078,W1T 1JQ,Rathbone Place,asian,
425651105,way,Shiba Inus With Love,Coffee Shop,cafe,51.5191119,-0.1336841,W1T 2RB,Whitfield Street,,https://www.shibainuswithlove.com/
425662543,way,Cafe Metro Express,Coffee Shop,cafe,51.5185442,-0.134113,W1T 2JB,Windmill Street,,
425809832,way,The Town of Ramsgate,Pub,pub,51.503373,-0.0620507,E1W 2PN,Wapping High Street,local,https://townoframsgate.pub/
425809862,way,Captain Kidd,Pub,pub,51.503268,-0.0579202,E1W 2NE,Wapping High Street,,
426232576,way,Bang Bang,Restaurant,restaurant,51.5241922,-0.1401766,W1T 5NL,Warren Street,vietnamese,http://bangbangcanteen.co.uk/
426236891,way,Ilili,Restaurant,restaurant,51.4862457,-0.1194096,SE11 5QY,Kennington Lane,lebanese,
426236899,way,MC & Sons,Pub,pub,51.4862228,-0.1195375,SE11 5QY,Kennington Lane,,https://www.mcandsonsvauxhall.com
426311538,way,cafe terrace,Coffee Shop,cafe,51.3147771,-0.4781074,,,,
426311819,way,London Hong Kong,Restaurant,restaurant,51.4819879,-0.4762163,UB7 0DH,Bath Road,chinese,http://www.londonhongkong.co.uk/
426362217,way,Italian Pizza & Cafe,Coffee Shop,cafe,51.5303656,0.037615,E13 9ER,Barking Road,pizza,
